constraint_suite,method,seed,grid_size,rm_variant,rm_input_mode,rm_hidden,rm_layers,outer_iter,true_eval_return,learned_eval_return,true_ndh,true_ndh_norm,true_autc,true_autc_norm,reward_model_drift,reward_model_pref_accuracy,approx_policy_kl,preference_dataset_size,rm_updated,clip_epsilon,clip_eps_base,critic_error,kl_coef,kl_target,ref_policy_kl
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,18,-0.6000000000000003,14.907470258076986,-0.34400000000000003,-5.670329670329667,-0.5586851851851855,-3.9893162393162362,0.0,0.2833333333333333,0.0029064102768141496,128,0,nan,nan,nan,0.1,0.02,0.013626247230503295
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,19,-0.6000000000000003,13.427345530192058,-0.34400000000000003,-5.670329670329667,-0.5608596491228074,-4.025159051474838,0.0,0.2833333333333333,0.0014552857035145805,128,0,nan,nan,nan,0.1,0.02,0.0063901979269252885
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,20,-0.6000000000000003,15.01596024831136,-0.34400000000000003,-5.670329670329667,-0.562816666666667,-4.057417582417579,0.0,0.2833333333333333,0.0006322249113252367,128,0,nan,nan,nan,0.1,0.02,0.0012706307073434193
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,21,-0.6000000000000003,13.575007136662801,-0.34400000000000003,-5.670329670329667,-0.5645873015873017,-4.086603872318155,0.0,0.2833333333333333,0.0015929818699888397,128,0,nan,nan,nan,0.1,0.02,0.006921580268277062
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,22,-0.6000000000000003,14.596254030863443,-0.34400000000000003,-5.670329670329667,-0.5661969696969699,-4.11313686313686,0.0,0.2833333333333333,0.0007196404375176362,128,0,nan,nan,nan,0.1,0.02,0.0022189048015409047
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,23,-0.6266666666666669,13.481360952059427,-0.37066666666666664,-6.109890109890106,-0.5682463768115945,-4.14691829909221,0.0,0.2833333333333333,0.0002808298827910264,128,0,nan,nan,nan,0.1,0.02,0.0013564594814346898
kl,fixed_rm_static_kl,0,10,broken_rm,coords,2,1,24,-0.5213333333333338,15.502473449707031,-0.2653333333333335,-4.373626373626373,-0.5684861111111115,-4.15086996336996,0.0,0.2833333333333333,0.001155320318907789,128,0,nan,nan,nan,0.1,0.02,0.005860211379412147
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,0,-0.49466666666666703,4.079388855894407,0.0,0.0,0.0,0.0,0.0,0.8,7.492106628447422e-05,128,0,nan,nan,nan,0.1,0.02,0.00034222167192233936
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,1,-0.3460000000000003,4.895766075452169,0.0,0.0,-0.42033333333333367,0.5,0.0,0.8,4.245421465166722e-05,128,0,nan,nan,nan,0.1,0.02,0.00013211038377549913
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,2,-0.16333333333333358,7.829559731483459,0.0,0.0,-0.3375000000000003,0.4743460764587525,0.0,0.8,0.0005924258664563217,128,0,nan,nan,nan,0.1,0.02,0.0017718529432184168
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,3,-0.055333333333333554,9.754326709111531,0.0,0.0,-0.2614444444444447,0.5308548305513405,0.0,0.8,0.004246066456896061,128,0,nan,nan,nan,0.1,0.02,0.01976568257022235
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,4,0.14999999999999977,14.296674537658692,0.0,0.0,-0.18425000000000027,0.48151499482936927,0.0,0.8,0.004200995589144715,128,0,nan,nan,nan,0.1,0.02,0.01850323694654637
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,5,-0.4960000000000004,15.971575832366943,-0.6460000000000001,-1.0020682523267839,-0.18200000000000027,0.485005170630817,0.0,0.8,0.012481086913365282,128,0,nan,nan,nan,0.1,0.02,0.052167280939304166
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,6,-0.6000000000000003,16.589015835523604,-0.7500000000000001,-1.1633919338159253,-0.24300000000000033,0.390382626680455,0.0,0.8,0.001718010155299543,128,0,nan,nan,nan,0.1,0.02,0.0016099375465677844
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,7,-0.6000000000000003,16.03665231068929,-0.7500000000000001,-1.1633919338159253,-0.2940000000000003,0.3112719751809721,0.0,0.8,0.0016288733955639057,128,0,nan,nan,nan,0.1,0.02,0.0012945100251171324
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,8,-0.6000000000000003,16.825223859151205,-0.7500000000000001,-1.1633919338159253,-0.3322500000000003,0.25193898655635993,0.0,0.8,0.0007851669208528053,128,0,nan,nan,nan,0.1,0.02,0.002094644277046124
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,9,-0.6000000000000003,16.791809177398683,-0.7500000000000001,-1.1633919338159253,-0.3620000000000003,0.20579110651499494,0.0,0.8,0.002861472906589631,128,0,nan,nan,nan,0.1,0.02,0.013385809440579679
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,10,-0.6000000000000003,16.150492016474406,-0.7500000000000001,-1.1633919338159253,-0.38580000000000025,0.16887280248190284,0.0,0.8,0.0012689532486550859,128,0,nan,nan,nan,0.1,0.02,0.004347505203137795
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,11,-0.49333333333333373,18.735771560668944,-0.6433333333333335,-0.9979317476732162,-0.4004242424242427,0.14618783491585982,0.0,0.8,0.0004627528687645648,128,0,nan,nan,nan,0.1,0.02,0.0011178538617160586
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,12,-0.49666666666666703,15.861184326807658,-0.6466666666666668,-1.0031023784901758,-0.4083055555555559,0.1339624267493968,0.0,0.8,0.0001729725626031273,128,0,nan,nan,nan,0.1,0.02,0.00039887350673476857
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,13,-0.39533333333333365,15.891562259197235,-0.5453333333333334,-0.8459152016546018,-0.4112051282051285,0.12946464084002868,0.0,0.8,0.0006271404322312275,128,0,nan,nan,nan,0.1,0.02,0.0015492438752618101
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,14,-0.6000000000000003,20.128988806406657,-0.7500000000000001,-1.1633919338159253,-0.4173809523809527,0.11988476879893636,0.0,0.8,0.0021285696247007662,128,0,nan,nan,nan,0.1,0.02,0.010359012780504094
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,15,-0.39200000000000035,18.0858033657074,-0.5420000000000001,-0.8407445708376422,-0.42262222222222257,0.11175456739055503,0.0,0.8,0.0002547452621118915,128,0,nan,nan,nan,0.1,0.02,0.0008112833731704289
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,16,-0.4960000000000004,18.058518489201862,-0.6460000000000001,-1.0020682523267839,-0.42395833333333366,0.10968200620475703,0.0,0.8,0.00040458199821587063,128,0,nan,nan,nan,0.1,0.02,0.0015269935958915285
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,17,-0.392666666666667,19.04946937561035,-0.5426666666666667,-0.841778697001034,-0.42515686274509834,0.10782286027130608,0.0,0.8,0.0012646762228668037,128,0,nan,nan,nan,0.1,0.02,0.0015042992308735847
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,18,-0.4980000000000004,19.332136631011963,-0.6480000000000001,-1.0051706308169597,-0.4262777777777781,0.10608410892795594,0.0,0.8,0.0005343563254633426,128,0,nan,nan,nan,0.1,0.02,0.002240103824685017
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,19,-0.3913333333333337,21.206942987442016,-0.5413333333333334,-0.8397104446742503,-0.427245614035088,0.10458281173461059,0.0,0.8,0.00047059793873449607,128,0,nan,nan,nan,0.1,0.02,0.0014884603830675285
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,20,-0.28733333333333366,18.31995173295339,-0.43733333333333346,-0.6783867631851086,-0.4228500000000004,0.11140124095139609,0.0,0.8,0.0003561798773624972,128,0,nan,nan,nan,0.1,0.02,0.0005377141965760125
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,21,-0.49333333333333373,21.04798525174459,-0.6433333333333335,-0.9979317476732162,-0.4213015873015876,0.11380312207613144,0.0,0.8,0.0002920213753162044,128,0,nan,nan,nan,0.1,0.02,0.0009002765226695273
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,22,-0.6000000000000003,17.614629634221394,-0.7500000000000001,-1.1633919338159253,-0.4270000000000003,0.10496380558428134,0.0,0.8,0.0010523505024547272,128,0,nan,nan,nan,0.1,0.02,0.0035163059106303584
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,23,-0.6000000000000003,17.34711176554362,-0.7500000000000001,-1.1633919338159253,-0.4345217391304351,0.09329616474079407,0.0,0.8,0.0023131183625083747,128,0,nan,nan,nan,0.1,0.02,0.00851001399051812
kl,fixed_rm_static_kl,1,10,broken_rm,coords,2,1,24,-0.6000000000000003,17.23433411916097,-0.7500000000000001,-1.1633919338159253,-0.441416666666667,0.08260082730093074,0.0,0.8,0.0037021262102526578,128,0,nan,nan,nan,0.1,0.02,0.01776528927601046
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,0,-0.21866666666666687,25.063652102152506,0.0,0.0,0.0,0.0,0.0,0.35,5.6152456983880425e-05,128,0,nan,nan,nan,0.1,0.02,0.00016830132032434145
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,1,-0.4860000000000003,23.32524913152059,-0.2673333333333334,0.0,-0.3523333333333336,0.0,0.0,0.35,0.00033631068886413873,128,0,nan,nan,nan,0.1,0.02,0.0012234665142993133
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,2,-0.5373333333333336,24.276964251200358,-0.31866666666666665,0.0,-0.4320000000000003,0.0,0.0,0.35,0.0007383247469383138,128,0,nan,nan,nan,0.1,0.02,0.002130657486203644
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,3,-0.254666666666667,20.01100613673528,-0.036000000000000115,0.0,-0.42000000000000026,0.0,0.0,0.35,0.004149569375032441,128,0,nan,nan,nan,0.1,0.02,0.01805010044740306
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,4,-0.5000000000000003,27.625901889801025,-0.28133333333333344,0.0,-0.40933333333333355,0.0,0.0,0.35,0.009065478865017965,128,0,nan,nan,nan,0.1,0.02,0.0202770232119494
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,5,-0.6280000000000002,26.56744360923767,-0.4093333333333333,0.0,-0.4402666666666669,0.0,0.0,0.35,0.002684048447110155,128,0,nan,nan,nan,0.1,0.02,0.00899141700938344
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,6,-0.5553333333333336,25.172405209143957,-0.33666666666666667,0.0,-0.4655000000000003,0.0,0.0,0.35,0.0037439915092823068,128,0,nan,nan,nan,0.1,0.02,0.019873721318112478
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,7,-0.4946666666666671,29.140386072794595,-0.27600000000000025,0.0,-0.4740000000000003,0.0,0.0,0.35,0.0017528320278570688,128,0,nan,nan,nan,0.1,0.02,0.0031021139584481716
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,8,-0.4946666666666671,31.207783889770507,-0.27600000000000025,0.0,-0.4765833333333336,0.0,0.0,0.35,0.0021161056830454822,128,0,nan,nan,nan,0.1,0.02,0.009016858672516214
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,9,-0.49866666666666704,30.912356567382812,-0.28000000000000014,0.0,-0.47881481481481514,0.0,0.0,0.35,0.0023732779492893147,128,0,nan,nan,nan,0.1,0.02,0.008650702217386829
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,10,-0.6000000000000003,29.75730562210083,-0.3813333333333334,0.0,-0.485866666666667,0.0,0.0,0.35,0.022048673911437573,128,0,nan,nan,nan,0.1,0.02,0.12085909644762674
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,11,-0.6300000000000002,28.193177735805513,-0.41133333333333333,0.0,-0.49760606060606094,0.0,0.0,0.35,0.0008882169388347511,128,0,nan,nan,nan,0.1,0.02,0.006269958128945694
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,12,-0.6593333333333334,31.669887669881184,-0.44066666666666654,0.0,-0.5098611111111113,0.0,0.0,0.35,0.002470149079702,128,0,nan,nan,nan,0.1,0.02,0.010192557134562068
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,13,-0.6000000000000003,29.469970401128133,-0.3813333333333334,0.0,-0.5190769230769233,0.0,0.0,0.35,0.006432583261004287,128,0,nan,nan,nan,0.1,0.02,0.010678494452602333
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,14,-0.6000000000000003,29.151089175542197,-0.3813333333333334,0.0,-0.5248571428571431,0.0,0.0,0.35,0.004825283953929958,128,0,nan,nan,nan,0.1,0.02,0.004990672485695945
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,15,-0.6000000000000003,28.795100698868435,-0.3813333333333334,0.0,-0.5298666666666669,0.0,0.0,0.35,0.0006134731021734582,128,0,nan,nan,nan,0.1,0.02,0.002409155946224928
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,16,-0.7126666666666669,28.345606642961503,-0.494,0.0,-0.5377708333333336,0.0,0.0,0.35,0.007721938855159273,128,0,nan,nan,nan,0.1,0.02,0.02916687364793486
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,17,-0.6393333333333335,31.148939895629884,-0.42066666666666663,0.0,-0.545901960784314,0.0,0.0,0.35,0.0029219899103437186,128,0,nan,nan,nan,0.1,0.02,0.01433153362530801
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,18,-0.6000000000000003,27.36980278889338,-0.3813333333333334,0.0,-0.5500000000000003,0.0,0.0,0.35,0.0062790835387943455,128,0,nan,nan,nan,0.1,0.02,0.01268937795733412
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,19,-0.6553333333333335,31.363140869140626,-0.43666666666666665,0.0,-0.5540877192982459,0.0,0.0,0.35,0.012021534911077488,128,0,nan,nan,nan,0.1,0.02,0.04170560050341818
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,20,-0.6000000000000003,31.573662567138673,-0.3813333333333334,0.0,-0.557766666666667,0.0,0.0,0.35,0.007763168320101408,128,0,nan,nan,nan,0.1,0.02,0.02338843668500582
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,21,-0.6000000000000003,31.599858729044595,-0.3813333333333334,0.0,-0.559777777777778,0.0,0.0,0.35,0.007846554737626191,128,0,nan,nan,nan,0.1,0.02,0.016473542174531355
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,22,-0.6000000000000003,31.372652435302733,-0.3813333333333334,0.0,-0.5616060606060608,0.0,0.0,0.35,0.00449659218176999,128,0,nan,nan,nan,0.1,0.02,0.018880767489059102
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,23,-0.6000000000000003,29.762618176142375,-0.3813333333333334,0.0,-0.5632753623188409,0.0,0.0,0.35,0.002153167732508596,128,0,nan,nan,nan,0.1,0.02,0.010456805531349447
kl,fixed_rm_static_kl,2,10,broken_rm,coords,2,1,24,-0.6000000000000003,31.49830576578776,-0.3813333333333334,0.0,-0.5648055555555558,0.0,0.0,0.35,0.0008276867373009736,128,0,nan,nan,nan,0.1,0.02,0.0008793092953662078
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,0,-0.316666666666667,1.3029506504535675,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.00024226812550729511,128,0,nan,nan,nan,0.1,0.02,0.0009794777466191186
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,1,-0.5660000000000003,1.76843155225118,-0.2493333333333333,0.0,-0.44133333333333363,0.0,0.0,0.2833333333333333,0.0002431903478168783,128,0,nan,nan,nan,0.1,0.02,0.001080665116508802
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,2,-0.2560000000000003,-1.9777807076772054,0.0,0.0,-0.4261666666666669,-1.8049450549450534,0.0,0.2833333333333333,0.00011450919284551146,128,0,nan,nan,nan,0.1,0.02,0.0004936289042234421
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,3,-0.6340000000000002,1.8237402359644572,-0.37799999999999995,-6.230769230769226,-0.43244444444444474,-1.9084249084249065,0.0,0.2833333333333333,4.396894282703783e-05,128,0,nan,nan,nan,0.1,0.02,0.00018994049686524604
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,4,-0.5226666666666671,2.624280412991842,-0.2666666666666668,-4.395604395604395,-0.4689166666666669,-2.5096153846153824,0.0,0.2833333333333333,0.00027252516150458626,128,0,nan,nan,nan,0.1,0.02,0.0007624404194454352
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,5,-0.7126666666666668,2.6892161746819814,-0.4566666666666665,-7.52747252747252,-0.4986666666666669,-2.9999999999999973,1.3061896488070488,0.3,0.002059229102491872,176,1,nan,nan,nan,0.1,0.02,0.008435874918682707
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,6,-0.6000000000000003,9.17600679397583,-0.34400000000000003,-5.670329670329667,-0.5249444444444447,-3.43315018315018,1.3061896488070488,0.3,0.004694464265412658,176,0,nan,nan,nan,0.1,0.02,0.021908374089333747
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,7,-0.6593333333333337,11.385322507222494,-0.4033333333333334,-6.648351648351645,-0.5399047619047622,-3.679748822605962,1.3061896488070488,0.3,0.0024911651384578706,176,0,nan,nan,nan,0.1,0.02,0.007829320565279987
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,8,-0.6273333333333336,10.888692315419515,-0.37133333333333335,-6.120879120879118,-0.5528333333333336,-3.8928571428571397,1.3061896488070488,0.3,0.0035645950192703456,176,0,nan,nan,nan,0.1,0.02,0.016467151283803914
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,9,-0.526666666666667,11.96123046875,-0.27066666666666667,-4.461538461538459,-0.5555185185185187,-3.9371184371184342,1.3061896488070488,0.3,0.0033969176125137925,176,0,nan,nan,nan,0.1,0.02,0.010092443165679773
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,10,-0.6000000000000003,1.3739235113064447,-0.34400000000000003,-5.670329670329667,-0.5563000000000003,-3.949999999999997,4.291911632940173,0.43333333333333335,0.006202583854600759,224,1,nan,nan,nan,0.1,0.02,0.02414957656421595
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,11,-0.6000000000000003,1.3722611010074615,-0.34400000000000003,-5.670329670329667,-0.5602727272727276,-4.015484515484513,4.291911632940173,0.43333333333333335,0.0006054470356706791,224,0,nan,nan,nan,0.1,0.02,0.0027671530842781067
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,12,-0.5253333333333337,1.796624239285787,-0.26933333333333337,-4.439560439560438,-0.5604722222222226,-4.0187728937728915,4.291911632940173,0.43333333333333335,3.404903221757633e-05,224,0,nan,nan,nan,0.1,0.02,0.00011507323425677088
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,13,-0.668666666666667,1.7977163950602213,-0.4126666666666667,-6.8021978021977985,-0.5632820512820516,-4.065088757396446,4.291911632940173,0.43333333333333335,1.9518338130532066e-05,224,0,nan,nan,nan,0.1,0.02,2.827557424704234e-05
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,14,-0.6300000000000002,1.9227835834026337,-0.37399999999999994,-6.164835164835161,-0.5694285714285716,-4.166405023547878,4.291911632940173,0.43333333333333335,5.672347994037066e-05,224,0,nan,nan,nan,0.1,0.02,0.00019594949359695116
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,15,-0.49333333333333373,0.5195356051127116,-0.23733333333333345,-3.912087912087912,-0.5689111111111114,-4.1578754578754555,1.415671904757619,0.4666666666666667,0.0002276145131883647,272,1,nan,nan,nan,0.1,0.02,0.0007501008609930674
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,16,-0.6280000000000002,0.6083505779504776,-0.37199999999999994,-6.131868131868127,-0.5683958333333335,-4.149381868131865,1.415671904757619,0.4666666666666667,0.00019153828842583296,272,0,nan,nan,nan,0.1,0.02,0.0007633175183501508
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,17,-0.4946666666666671,0.4210462987422943,-0.2386666666666668,-3.934065934065934,-0.5679803921568631,-4.1425339366515805,1.415671904757619,0.4666666666666667,0.00010282632251813905,272,0,nan,nan,nan,0.1,0.02,0.0005000908859074116
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,18,-0.4980000000000004,-0.15144411027431487,-0.2420000000000001,-3.9890109890109886,-0.5640000000000003,-4.076923076923074,1.415671904757619,0.4666666666666667,6.736599086821905e-05,272,0,nan,nan,nan,0.1,0.02,0.00022011819399065443
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,19,-0.6000000000000003,-0.294454492131869,-0.34400000000000003,-5.670329670329667,-0.5632105263157897,-4.0639097744360875,1.415671904757619,0.4666666666666667,0.0002846706910653523,272,0,nan,nan,nan,0.1,0.02,0.0009619921135405699
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,20,-0.6266666666666669,-0.47581203778584796,-0.37066666666666664,-6.109890109890106,-0.565716666666667,-4.105219780219778,1.512711551040411,0.48333333333333334,0.00021392072560267689,320,1,nan,nan,nan,0.1,0.02,0.0010031531564891338
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,21,-0.6000000000000003,-0.7026005973418553,-0.34400000000000003,-5.670329670329667,-0.5679841269841273,-4.142595499738354,1.512711551040411,0.48333333333333334,0.0001871632376424237,320,0,nan,nan,nan,0.1,0.02,0.0008419544642998113
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,22,-0.49533333333333374,-0.5156245489915212,-0.23933333333333345,-3.945054945054945,-0.5670606060606063,-4.127372627372624,1.512711551040411,0.48333333333333334,0.00011412331934792765,320,0,nan,nan,nan,0.1,0.02,0.0002839636678496996
kl,updated_rm_static_kl,0,10,broken_rm,coords,2,1,23,-0.6306666666666668,-0.06406075855096181,-0.37466666666666654,-6.17582417582417,-0.5668840579710147,-4.124462494027709,1.512711551040411,0.48333333333333334,0.00012070751044287084,320,0,nan,nan,nan,0.1,0.02,0.00032532965350482194
